Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
145,2025-02-14,23:59:09,30.20,68.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,100.00,No
146,2025-02-14,23:59:11,30.20,68.00,347.17,8.01,3.20,5.34,264.66,26.71,53.41,81,49,81,100.00,No
147,2025-02-14,23:59:13,30.10,68.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
148,2025-02-14,23:59:15,30.10,68.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
149,2025-02-14,23:59:17,30.10,68.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,100.00,No
150,2025-02-14,23:59:19,30.10,68.00,347.17,8.01,3.20,5.34,264.66,26.71,53.41,81,49,81,100.00,No
151,2025-02-14,23:59:21,30.10,68.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
152,2025-02-14,23:59:24,30.10,68.00,347.17,8.01,3.20,5.34,264.66,26.71,53.41,81,49,81,100.00,No
153,2025-02-14,23:59:26,30.10,68.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
154,2025-02-14,23:59:28,30.10,68.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
155,2025-02-14,23:59:30,30.10,68.00,347.17,8.01,3.20,5.34,264.66,26.71,53.41,81,49,81,100.00,No
156,2025-02-14,23:59:32,30.10,68.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
157,2025-02-14,23:59:34,30.10,68.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
158,2025-02-14,23:59:36,30.10,68.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
159,2025-02-14,23:59:39,30.10,68.00,347.17,8.01,3.20,5.34,264.66,26.71,53.41,81,49,81,100.00,No
160,2025-02-14,23:59:41,30.10,68.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
161,2025-02-14,23:59:43,30.10,68.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,100.00,No
162,2025-02-14,23:59:45,30.10,68.00,347.17,8.01,3.20,5.34,264.66,26.71,53.41,81,49,81,100.00,No
163,2025-02-14,23:59:47,30.10,68.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
164,2025-02-14,23:59:49,30.10,68.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,100.00,No
165,2025-02-14,23:59:51,30.10,68.00,347.17,8.01,3.20,5.34,264.66,26.71,53.41,81,49,81,100.00,No
166,2025-02-14,23:59:54,30.10,68.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,100.00,No
167,2025-02-14,23:59:56,30.10,68.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,100.00,No
168,2025-02-14,23:59:58,30.10,68.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,100.00,No
169,2025-02-15,00:00:00,30.10,68.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,100.00,No
