Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
24,2025-02-10,17:00:02,32.40,51.00,491.29,11.34,4.53,7.56,345.67,37.79,75.58,106,61,106,0.00,No
25,2025-02-10,17:00:04,32.40,51.00,491.29,11.34,4.53,7.56,345.67,37.79,75.58,106,61,106,0.00,No
26,2025-02-10,17:00:06,32.40,51.00,496.85,11.47,4.59,7.64,348.67,38.22,76.44,107,61,107,0.00,No
27,2025-02-10,17:00:08,32.40,51.00,493.13,11.38,4.55,7.59,346.66,37.93,75.87,106,61,106,0.00,No
28,2025-02-10,17:00:10,32.40,51.00,493.13,11.38,4.55,7.59,346.66,37.93,75.87,106,61,106,0.00,No
29,2025-02-10,17:00:12,32.40,51.00,496.85,11.47,4.59,7.64,348.67,38.22,76.44,107,61,107,0.00,No
30,2025-02-10,17:00:14,32.40,51.00,491.29,11.34,4.53,7.56,345.67,37.79,75.58,106,61,106,0.00,No
31,2025-02-10,17:00:16,32.40,51.00,496.85,11.47,4.59,7.64,348.67,38.22,76.44,107,61,107,0.00,No
32,2025-02-10,17:00:18,32.40,51.00,502.53,11.60,4.64,7.73,351.74,38.66,77.31,108,62,108,0.00,No
33,2025-02-10,17:00:20,32.40,51.00,504.46,11.64,4.66,7.76,352.77,38.80,77.61,109,62,109,0.00,No
34,2025-02-10,17:00:22,32.40,51.00,502.53,11.60,4.64,7.73,351.74,38.66,77.31,108,62,108,0.00,No
35,2025-02-10,17:00:25,32.40,51.00,504.46,11.64,4.66,7.76,352.77,38.80,77.61,109,62,109,0.00,No
36,2025-02-10,17:00:27,32.40,51.00,508.34,11.73,4.69,7.82,354.86,39.10,78.21,109,62,109,0.00,No
37,2025-02-10,17:00:29,32.40,51.00,498.73,11.51,4.60,7.67,349.69,38.36,76.73,108,61,108,0.00,No
38,2025-02-10,17:00:31,32.40,51.00,508.34,11.73,4.69,7.82,354.86,39.10,78.21,109,62,109,0.00,No
39,2025-02-10,17:00:33,32.40,51.00,512.28,11.82,4.73,7.88,356.97,39.41,78.81,110,62,110,0.00,No
40,2025-02-10,17:00:35,32.40,51.00,502.53,11.60,4.64,7.73,351.74,38.66,77.31,108,62,108,0.00,No
41,2025-02-10,17:00:37,32.40,51.00,518.29,11.96,4.78,7.97,360.19,39.87,79.74,111,63,111,0.00,No
42,2025-02-10,17:00:39,32.40,51.00,514.27,11.87,4.75,7.91,358.03,39.56,79.12,110,62,110,0.00,No
43,2025-02-10,17:00:41,32.40,51.00,514.27,11.87,4.75,7.91,358.03,39.56,79.12,110,62,110,0.00,No
44,2025-02-10,17:00:43,32.40,51.00,510.30,11.78,4.71,7.85,355.91,39.25,78.51,110,62,110,0.00,No
45,2025-02-10,17:00:45,32.40,51.00,510.30,11.78,4.71,7.85,355.91,39.25,78.51,110,62,110,0.00,No
46,2025-02-10,17:00:48,32.40,51.00,516.27,11.91,4.77,7.94,359.11,39.71,79.43,111,63,111,0.00,No
47,2025-02-10,17:00:50,32.40,51.00,512.28,11.82,4.73,7.88,356.97,39.41,78.81,110,62,110,0.00,No
48,2025-02-10,17:00:52,32.40,51.00,518.29,11.96,4.78,7.97,360.19,39.87,79.74,111,63,111,0.00,No
49,2025-02-10,17:00:54,32.40,51.00,512.28,11.82,4.73,7.88,356.97,39.41,78.81,110,62,110,0.00,No
50,2025-02-10,17:00:56,32.40,51.00,522.38,12.05,4.82,8.04,362.37,40.18,80.37,112,63,112,0.00,No
51,2025-02-10,17:00:58,32.40,51.00,522.38,12.05,4.82,8.04,362.37,40.18,80.37,112,63,112,0.00,No
52,2025-02-10,17:01:00,32.40,51.00,526.52,12.15,4.86,8.10,364.58,40.50,81.00,113,63,113,0.00,No
53,2025-02-10,17:01:02,32.40,51.00,522.38,12.05,4.82,8.04,362.37,40.18,80.37,112,63,112,0.00,No
54,2025-02-10,17:01:04,32.40,51.00,524.44,12.10,4.84,8.07,363.47,40.34,80.68,112,63,112,0.00,No
55,2025-02-10,17:01:06,32.40,51.00,522.38,12.05,4.82,8.04,362.37,40.18,80.37,112,63,112,0.00,No
56,2025-02-10,17:01:08,32.40,51.00,522.38,12.05,4.82,8.04,362.37,40.18,80.37,112,63,112,0.00,No
57,2025-02-10,17:01:11,32.40,51.00,522.38,12.05,4.82,8.04,362.37,40.18,80.37,112,63,112,0.00,No
58,2025-02-10,17:01:13,32.40,51.00,522.38,12.05,4.82,8.04,362.37,40.18,80.37,112,63,112,0.00,No
59,2025-02-10,17:01:15,32.40,51.00,522.38,12.05,4.82,8.04,362.37,40.18,80.37,112,63,112,0.00,No
60,2025-02-10,17:01:17,32.40,51.00,526.52,12.15,4.86,8.10,364.58,40.50,81.00,113,63,113,0.00,No
61,2025-02-10,17:01:19,32.40,51.00,526.52,12.15,4.86,8.10,364.58,40.50,81.00,113,63,113,0.00,No
62,2025-02-10,17:01:21,32.40,51.00,530.73,12.25,4.90,8.17,366.82,40.83,81.65,114,64,114,0.00,No
63,2025-02-10,17:01:23,32.40,51.00,528.62,12.20,4.88,8.13,365.69,40.66,81.33,113,64,113,0.00,No
64,2025-02-10,17:01:25,32.40,51.00,530.73,12.25,4.90,8.17,366.82,40.83,81.65,114,64,114,0.00,No
65,2025-02-10,17:01:27,32.40,51.00,528.62,12.20,4.88,8.13,365.69,40.66,81.33,113,64,113,0.00,No
66,2025-02-10,17:01:29,32.40,51.00,541.52,12.50,5.00,8.33,372.54,41.66,83.31,116,65,116,0.00,No
67,2025-02-10,17:01:31,32.40,51.00,535.00,12.35,4.94,8.23,369.08,41.15,82.31,114,64,114,0.00,No
68,2025-02-10,17:01:34,32.40,51.00,537.16,12.40,4.96,8.26,370.23,41.32,82.64,115,64,115,0.00,No
