Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
17,2025-02-10,15:47:36,31.70,50.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
18,2025-02-10,15:47:38,31.70,50.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
19,2025-02-10,15:47:40,31.70,50.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
20,2025-02-10,15:47:42,31.70,50.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
21,2025-02-10,15:47:44,31.70,50.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
22,2025-02-10,15:47:46,31.80,50.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
23,2025-02-10,15:47:49,31.80,50.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
24,2025-02-10,15:47:51,31.80,50.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
25,2025-02-10,15:47:53,31.80,50.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
26,2025-02-10,15:47:55,31.80,50.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
27,2025-02-10,15:47:57,31.80,50.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
28,2025-02-10,15:47:59,31.80,50.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
29,2025-02-10,15:48:01,31.80,50.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
30,2025-02-10,15:48:03,31.80,50.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
31,2025-02-10,15:48:05,31.80,50.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
32,2025-02-10,15:48:07,31.90,50.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
33,2025-02-10,15:48:09,31.90,50.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
34,2025-02-10,15:48:12,31.90,50.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
35,2025-02-10,15:48:14,31.90,50.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
36,2025-02-10,15:48:16,31.90,50.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
37,2025-02-10,15:48:18,31.90,50.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
38,2025-02-10,15:48:20,31.90,50.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
39,2025-02-10,15:48:22,31.90,50.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
40,2025-02-10,15:48:24,32.00,50.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
41,2025-02-10,15:48:26,32.00,50.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
42,2025-02-10,15:48:28,32.00,50.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
43,2025-02-10,15:48:30,32.00,50.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
44,2025-02-10,15:48:33,32.00,50.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
45,2025-02-10,15:48:35,32.00,50.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
46,2025-02-10,15:48:37,32.00,50.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
47,2025-02-10,15:48:39,32.00,50.00,351.09,8.10,3.24,5.40,266.96,27.01,54.01,82,-1,82,0.00,No
48,2025-02-10,15:48:41,32.00,50.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
49,2025-02-10,15:48:43,32.10,50.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
50,2025-02-10,15:48:45,32.10,50.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
51,2025-02-10,15:48:47,32.10,50.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,Yes
52,2025-02-10,15:48:49,32.10,50.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,Yes
53,2025-02-10,15:48:51,32.10,50.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,Yes
54,2025-02-10,15:48:53,32.10,50.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,Yes
55,2025-02-10,15:48:56,32.10,50.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,Yes
56,2025-02-10,15:48:58,32.10,50.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
57,2025-02-10,15:49:00,32.10,51.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
58,2025-02-10,15:49:02,32.10,51.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,Yes
59,2025-02-10,15:49:04,32.10,51.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
60,2025-02-10,15:49:06,32.10,51.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
61,2025-02-10,15:49:08,32.10,52.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
62,2025-02-10,15:49:10,32.10,53.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
63,2025-02-10,15:49:12,32.20,53.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
64,2025-02-10,15:49:14,32.20,53.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
65,2025-02-10,15:49:16,32.20,53.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
66,2025-02-10,15:49:19,32.20,51.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
67,2025-02-10,15:49:21,32.20,51.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
68,2025-02-10,15:49:23,32.20,50.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
69,2025-02-10,15:49:25,32.20,50.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
70,2025-02-10,15:49:27,32.20,50.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
71,2025-02-10,15:49:29,32.20,50.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
72,2025-02-10,15:49:31,32.20,50.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
73,2025-02-10,15:49:33,32.20,49.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
74,2025-02-10,15:49:35,32.20,49.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
75,2025-02-10,15:49:37,32.20,49.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
76,2025-02-10,15:49:39,32.20,49.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
77,2025-02-10,15:49:42,32.20,49.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
78,2025-02-10,15:49:44,32.20,49.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
79,2025-02-10,15:49:46,32.20,49.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
80,2025-02-10,15:49:48,32.20,49.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
81,2025-02-10,15:49:50,32.20,49.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
82,2025-02-10,15:49:52,32.20,49.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
83,2025-02-10,15:49:54,32.20,49.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
84,2025-02-10,15:49:56,32.20,49.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
85,2025-02-10,15:49:58,32.20,49.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
86,2025-02-10,15:50:00,32.20,49.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
87,2025-02-10,15:50:02,32.30,50.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
88,2025-02-10,15:50:05,32.30,50.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
89,2025-02-10,15:50:07,32.30,50.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
90,2025-02-10,15:50:09,32.30,50.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
91,2025-02-10,15:50:11,32.40,50.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
92,2025-02-10,15:50:13,32.40,50.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
93,2025-02-10,15:50:15,32.50,50.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
94,2025-02-10,15:50:17,32.50,50.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
95,2025-02-10,15:50:19,32.60,50.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
96,2025-02-10,15:50:21,32.60,50.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
97,2025-02-10,15:50:23,32.60,49.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
98,2025-02-10,15:50:25,32.70,49.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
99,2025-02-10,15:50:28,32.70,49.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
100,2025-02-10,15:50:30,32.70,49.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
101,2025-02-10,15:50:32,32.70,49.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
102,2025-02-10,15:50:34,32.80,49.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
103,2025-02-10,15:50:36,32.80,49.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
104,2025-02-10,15:50:38,32.80,49.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
105,2025-02-10,15:50:40,32.90,49.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
106,2025-02-10,15:50:42,32.90,48.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
107,2025-02-10,15:50:44,32.90,48.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
108,2025-02-10,15:50:46,32.90,48.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
109,2025-02-10,15:50:48,33.00,48.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
110,2025-02-10,15:50:51,33.00,49.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
111,2025-02-10,15:50:53,33.00,49.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
112,2025-02-10,15:50:55,33.10,49.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
113,2025-02-10,15:50:57,33.10,49.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
114,2025-02-10,15:50:59,33.10,49.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
115,2025-02-10,15:51:01,33.20,49.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
116,2025-02-10,15:51:03,33.20,49.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
117,2025-02-10,15:51:05,33.20,49.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
118,2025-02-10,15:51:07,33.30,49.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
119,2025-02-10,15:51:09,33.30,49.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
120,2025-02-10,15:51:11,33.30,48.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
121,2025-02-10,15:51:13,33.30,48.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
122,2025-02-10,15:51:16,33.30,48.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
123,2025-02-10,15:51:18,33.40,48.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
124,2025-02-10,15:51:20,33.40,48.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
125,2025-02-10,15:51:22,33.40,48.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
126,2025-02-10,15:51:24,33.50,48.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
127,2025-02-10,15:51:26,33.50,48.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
128,2025-02-10,15:51:28,33.50,48.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
129,2025-02-10,15:51:30,33.50,48.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
130,2025-02-10,15:51:32,33.60,48.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
131,2025-02-10,15:51:35,33.60,48.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
132,2025-02-10,15:51:37,33.60,47.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
133,2025-02-10,15:51:39,33.70,47.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
134,2025-02-10,15:51:41,33.70,47.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
135,2025-02-10,15:51:43,33.70,47.00,351.09,8.10,3.24,5.40,266.96,27.01,54.01,82,-1,82,0.00,No
136,2025-02-10,15:51:45,33.70,47.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
137,2025-02-10,15:51:47,33.80,47.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
138,2025-02-10,15:51:49,33.80,46.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
139,2025-02-10,15:51:51,33.80,46.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
140,2025-02-10,15:51:53,33.80,46.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
141,2025-02-10,15:51:56,33.90,46.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
142,2025-02-10,15:51:58,33.90,45.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
143,2025-02-10,15:52:00,33.90,45.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
144,2025-02-10,15:52:02,33.90,45.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
145,2025-02-10,15:52:04,33.90,45.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
146,2025-02-10,15:52:06,34.00,45.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
147,2025-02-10,15:52:08,34.00,45.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
148,2025-02-10,15:52:10,34.00,45.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
149,2025-02-10,15:52:12,34.00,45.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
150,2025-02-10,15:52:14,34.10,45.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
151,2025-02-10,15:52:17,34.10,45.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
152,2025-02-10,15:52:19,34.10,44.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
153,2025-02-10,15:52:21,34.10,44.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
154,2025-02-10,15:52:23,34.10,44.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
155,2025-02-10,15:52:25,34.10,44.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,0.00,No
156,2025-02-10,15:52:27,34.10,44.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
157,2025-02-10,15:52:29,34.20,44.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
158,2025-02-10,15:52:31,34.20,44.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
159,2025-02-10,15:52:33,34.20,44.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
160,2025-02-10,15:52:35,34.20,44.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
161,2025-02-10,15:52:37,34.20,44.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
162,2025-02-10,15:52:39,34.20,44.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
163,2025-02-10,15:52:42,34.20,44.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
164,2025-02-10,15:52:44,34.20,44.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
165,2025-02-10,15:52:46,34.20,44.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
166,2025-02-10,15:52:48,34.20,44.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
167,2025-02-10,15:52:50,34.30,44.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
168,2025-02-10,15:52:52,34.30,44.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
169,2025-02-10,15:52:54,34.30,44.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
170,2025-02-10,15:52:56,34.30,44.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
171,2025-02-10,15:52:58,34.30,44.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
172,2025-02-10,15:53:00,34.30,44.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
