Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
92,2025-02-10,15:26:08,32.50,45.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,0.00,No
93,2025-02-10,15:26:10,32.50,45.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,0.00,No
94,2025-02-10,15:26:12,32.50,45.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,0.00,No
95,2025-02-10,15:26:15,32.50,45.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,0.00,No
96,2025-02-10,15:26:17,32.50,45.00,335.86,7.75,3.10,5.17,258.01,25.84,51.67,79,47,79,0.00,No
97,2025-02-10,15:26:19,32.50,45.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,0.00,No
98,2025-02-10,15:26:21,32.50,45.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,0.00,No
99,2025-02-10,15:26:23,32.50,45.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,0.00,No
100,2025-02-10,15:26:25,32.50,45.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,0.00,No
101,2025-02-10,15:26:27,32.50,45.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,0.00,No
102,2025-02-10,15:26:29,32.50,45.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,0.00,No
103,2025-02-10,15:26:31,32.50,45.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,0.00,No
104,2025-02-10,15:26:33,32.50,45.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
105,2025-02-10,15:26:35,32.50,45.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,0.00,No
106,2025-02-10,15:26:37,32.50,45.00,342.37,7.90,3.16,5.27,261.85,26.34,52.67,80,48,80,0.00,No
107,2025-02-10,15:26:40,32.50,45.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,0.00,No
108,2025-02-10,15:26:42,32.50,45.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
109,2025-02-10,15:26:44,32.50,45.00,342.37,7.90,3.16,5.27,261.85,26.34,52.67,80,48,80,0.00,No
110,2025-02-10,15:26:46,32.50,45.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,0.00,No
111,2025-02-10,15:26:48,32.50,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
112,2025-02-10,15:26:50,32.50,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
113,2025-02-10,15:26:52,32.50,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
114,2025-02-10,15:26:54,32.50,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
115,2025-02-10,15:26:56,32.50,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
116,2025-02-10,15:26:58,32.50,46.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,0.00,No
117,2025-02-10,15:27:00,32.50,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
118,2025-02-10,15:27:02,32.50,46.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,0.00,No
119,2025-02-10,15:27:05,32.50,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
120,2025-02-10,15:27:07,32.50,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
121,2025-02-10,15:27:09,32.50,46.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,0.00,No
122,2025-02-10,15:27:11,32.50,46.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,0.00,No
123,2025-02-10,15:27:13,32.50,46.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,0.00,No
124,2025-02-10,15:27:15,32.50,46.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,0.00,No
125,2025-02-10,15:27:17,32.50,46.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,0.00,No
126,2025-02-10,15:27:19,32.50,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
127,2025-02-10,15:27:21,32.50,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
128,2025-02-10,15:27:23,32.50,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
129,2025-02-10,15:27:25,32.50,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
130,2025-02-10,15:27:28,32.40,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
131,2025-02-10,15:27:30,32.40,46.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,0.00,No
132,2025-02-10,15:27:32,32.40,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
133,2025-02-10,15:27:34,32.40,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
134,2025-02-10,15:27:36,32.40,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
135,2025-02-10,15:27:38,32.40,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
136,2025-02-10,15:27:40,32.40,46.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,0.00,No
137,2025-02-10,15:27:42,32.40,46.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
138,2025-02-10,15:27:44,32.40,46.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,0.00,No
139,2025-02-10,15:27:46,32.40,46.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,0.00,No
140,2025-02-10,15:27:48,32.40,46.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,0.00,No
141,2025-02-10,15:27:50,32.40,46.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,0.00,No
142,2025-02-10,15:27:53,32.40,46.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,0.00,No
143,2025-02-10,15:27:55,32.40,46.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,0.00,No
144,2025-02-10,15:27:57,32.40,46.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,0.00,No
145,2025-02-10,15:27:59,32.40,46.00,321.79,7.43,2.97,4.95,249.65,24.75,49.51,77,45,77,0.00,No
146,2025-02-10,15:28:01,32.40,46.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,0.00,No
147,2025-02-10,15:28:03,32.40,46.00,321.79,7.43,2.97,4.95,249.65,24.75,49.51,77,45,77,0.00,No
148,2025-02-10,15:28:05,32.40,46.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,0.00,No
149,2025-02-10,15:28:07,32.40,46.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,0.00,No
150,2025-02-10,15:28:09,32.40,46.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,0.00,No
151,2025-02-10,15:28:11,32.40,46.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,0.00,No
152,2025-02-10,15:28:13,32.40,46.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,0.00,No
153,2025-02-10,15:28:16,32.40,46.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,0.00,No
154,2025-02-10,15:28:18,32.40,46.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,0.00,No
155,2025-02-10,15:28:20,32.40,46.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,0.00,No
156,2025-02-10,15:28:22,32.40,46.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,0.00,No
157,2025-02-10,15:28:24,32.40,46.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,0.00,No
158,2025-02-10,15:28:26,32.40,46.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,0.00,No
159,2025-02-10,15:28:28,32.40,46.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,0.00,No
160,2025-02-10,15:28:30,32.40,46.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,0.00,No
161,2025-02-10,15:28:32,32.40,46.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,0.00,No
162,2025-02-10,15:28:34,32.40,46.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,0.00,No
163,2025-02-10,15:28:36,32.40,46.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,0.00,No
164,2025-02-10,15:28:38,32.40,46.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,0.00,No
165,2025-02-10,15:28:41,32.40,46.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,0.00,No
166,2025-02-10,15:28:43,32.40,46.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,0.00,No
167,2025-02-10,15:28:45,32.40,46.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,0.00,No
168,2025-02-10,15:28:47,32.40,46.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,0.00,No
169,2025-02-10,15:28:49,32.40,46.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,0.00,No
170,2025-02-10,15:28:51,32.40,46.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,0.00,No
171,2025-02-10,15:28:53,32.40,46.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,0.00,No
172,2025-02-10,15:28:55,32.40,46.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,0.00,No
